Date,SPY,VIX,IV_Rank,IV_Percentile,VIX_200DMA,VIX_5d_ago,VIX_5d_ROC
2000-05-17,91.18767547607422,23.979999542236328,40.82139895403243,56.74603174603175,23.908250007629395,29.8700008392334,-19.718785174122665
2000-05-18,90.06871795654297,23.959999084472656,40.696940610724184,56.74603174603175,23.891050004959105,27.760000228881836,-13.688764816563703
2000-05-19,88.65523529052734,25.440000534057617,49.90665624251882,75.39682539682539,23.883200006484984,26.049999237060547,-2.341645761490474
2000-05-22,87.98774719238281,26.0,53.39140677214331,80.15873015873017,23.880200004577638,24.860000610351562,4.585677239178132
2000-05-23,86.69210052490234,25.8700008392334,52.58245127864153,78.17460317460318,23.871250009536745,24.34000015258789,6.285951836704617
2000-05-24,88.10554504394531,24.31999969482422,42.93714331426895,62.301587301587304,23.850600004196167,23.979999542236328,1.4178488702180525
2000-05-25,86.5939712524414,24.579999923706055,44.5550661702734,67.85714285714286,23.846550006866455,23.959999084472656,2.587649678314019
2000-05-26,86.69210052490234,24.469999313354492,43.87055715107897,66.26984126984127,23.84375,25.440000534057617,-3.8128978000788294
2000-05-30,89.51901245117188,23.6200008392334,38.58120811948855,53.57142857142857,23.850300006866455,26.0,-9.15384292602539
2000-05-31,89.7153091430664,23.649999618530273,38.76788376545003,53.96825396825397,23.853200006484986,25.8700008392334,-8.581372820585154
2000-06-01,91.28583526611328,22.360000610351562,30.740510526082783,32.93650793650794,23.856650009155274,24.31999969482422,-8.059206862941625
2000-06-02,92.8759536743164,21.479999542236328,25.264462110529124,16.666666666666664,23.847550010681154,24.579999923706055,-12.611881167989536
2000-06-05,92.42445373535156,22.709999084472656,32.91847218897254,37.698412698412696,23.839150009155272,24.469999313354492,-7.192481725658717
2000-06-06,92.01221466064453,23.049999237060547,35.034216549209056,44.84126984126984,23.83965000152588,23.6200008392334,-2.413215842169092
2000-06-07,92.6502456665039,22.479999542236328,31.487236847930443,35.317460317460316,23.839300003051758,23.649999618530273,-4.947146279770864
2000-06-08,92.28704071044922,22.770000457763672,33.29184721889725,38.88888888888889,23.841150007247926,22.360000610351562,1.8336307523278972
2000-06-09,92.09074401855469,22.139999389648438,29.371492487693924,30.158730158730158,23.847050008773802,21.479999542236328,3.0726250534332866
2000-06-12,91.01101684570312,22.31999969482422,30.4915938394663,32.93650793650794,23.85260001182556,22.709999084472656,-1.7173025335570746
2000-06-13,92.71893310546875,21.670000076293945,26.446792633955624,20.634920634920633,23.8518000125885,23.049999237060547,-5.986981372857459
2000-06-14,92.8759536743164,21.479999542236328,25.264462110529124,16.666666666666664,23.83605001449585,22.479999542236328,-4.448398667095876
2000-06-15,93.07232666015625,20.68000030517578,20.286247068208418,8.333333333333332,23.81720001220703,22.770000457763672,-9.178744446951836
2000-06-16,92.30755615234375,20.5,19.166145716436038,7.5396825396825395,23.805050010681153,22.139999389648438,-7.40740485483129
2000-06-19,93.48824310302734,20.6299991607666,19.975101209937822,8.333333333333332,23.785550003051757,22.31999969482422,-7.571687084070666
2000-06-20,93.1537094116211,20.8799991607666,21.53079489428815,11.11111111111111,23.78505000114441,21.670000076293945,-3.6455971977202295
2000-06-21,93.11436462402344,20.610000610351562,19.850654735630467,8.333333333333332,23.770900001525877,21.479999542236328,-4.050274443321467
2000-06-22,91.69751739501953,22.0,28.500307822538023,28.57142857142857,23.761800003051757,20.68000030517578,6.382977153505398
2000-06-23,90.91041564941406,22.34000015258789,30.616052182774546,34.523809523809526,23.758450002670287,20.5,8.975610500428743
2000-06-26,92.08125305175781,22.450000762939453,31.300561201968975,36.904761904761905,23.76055000305176,20.6299991607666,8.822111857542225
2000-06-27,91.40240478515625,21.799999237060547,27.2557481274574,26.984126984126984,23.755100002288817,20.8799991607666,4.406130810688058
2000-06-28,91.65821838378906,20.290000915527344,17.859368718702186,6.746031746031746,23.737700004577636,20.610000610351562,-1.55264282070664
2000-06-29,90.79237365722656,19.700000762939453,14.187930674115334,3.571428571428571,23.71340001106262,22.0,-10.454541986638855
2000-06-30,91.4811019897461,19.540000915527344,13.192287665651195,2.7777777777777777,23.684850015640258,22.34000015258789,-12.533568567304565
2000-07-03,92.74049377441406,19.829999923706055,14.996886167617115,5.158730158730158,23.667500019073486,22.450000762939453,-11.670381960781517
2000-07-05,91.06786346435547,21.15999984741211,23.27317609360084,14.682539682539684,23.65315001487732,21.799999237060547,-2.9357771194799986
2000-07-06,91.77629089355469,20.940000534057617,21.90416992421287,11.507936507936508,23.629600019454955,20.290000915527344,3.203546521443701
2000-07-07,93.25204467773438,19.219999313354492,11.200989779722025,1.984126984126984,23.59975001335144,19.700000762939453,-2.4365554872868955
2000-07-10,93.09468078613281,20.329999923706055,18.10827353631778,6.746031746031746,23.562200012207033,19.540000915527344,4.042983475763018
2000-07-11,93.29142761230469,20.110000610351562,16.739267366929806,5.555555555555555,23.523800010681153,19.829999923706055,1.4120054852384323
2000-07-12,93.90143585205078,20.030000686645508,16.241445862697738,5.158730158730158,23.49195001602173,21.15999984741211,-5.3402607226615935
2000-07-13,94.31468963623047,20.030000686645508,16.241445862697738,4.761904761904762,23.461800022125246,20.940000534057617,-4.34574892169678
2000-07-14,95.23951721191406,19.31999969482422,1.7337029515223998,1.5873015873015872,23.425950021743773,19.219999313354492,0.5202933665051868
2000-07-17,95.08210754394531,19.450000762939453,2.3643958785355914,1.984126984126984,23.39615002632141,20.329999923706055,-4.328574343674574
2000-07-18,94.3048095703125,19.75,4.450621294232778,3.571428571428571,23.37025002479553,20.110000610351562,-1.7901571328956312
2000-07-19,93.5472183227539,19.649999618530273,3.755208401034478,2.7777777777777777,23.34620002746582,20.030000686645508,-1.89715953613816
2000-07-20,94.84595489501953,18.940000534057617,0.0,0.0,23.316950025558473,20.030000686645508,-5.441837819379714
2000-07-21,92.99626922607422,18.940000534057617,0.0,0.0,23.301350030899048,19.31999969482422,-1.9668693932143433
2000-07-24,92.46492004394531,19.920000076293945,6.735391513098896,5.952380952380952,23.283050031661986,19.450000762939453,2.416448817061445
2000-07-25,92.76014709472656,19.389999389648438,3.092775396541682,2.7777777777777777,23.27755002975464,19.75,-1.8227879005142444
2000-07-26,91.85494232177734,19.670000076293945,5.017178589823201,4.761904761904762,23.272750034332276,19.649999618530273,0.10178350204552711
2000-07-27,91.54014587402344,19.600000381469727,4.536081068733892,3.968253968253968,23.256550035476685,18.940000534057617,3.4846875860711224
2000-07-28,89.47399139404297,20.84000015258789,13.058415595110423,14.285714285714285,23.230950040817262,18.940000534057617,10.031676689310132
2000-07-31,90.044677734375,20.739999771118164,12.37112780401529,13.492063492063492,23.20440004348755,19.920000076293945,4.116464315680757
2000-08-01,90.59558868408203,20.549999237060547,11.065282311826962,11.11111111111111,23.16340003967285,19.389999389648438,5.9824645896141115
2000-08-02,91.0481948852539,20.0,7.285219124190147,7.936507936507936,23.122450037002565,19.670000076293945,1.6776813544793434
2000-08-03,91.67788696289062,19.989999771118164,7.216489034188206,7.936507936507936,23.08960003852844,19.600000381469727,1.9897927656019387
2000-08-04,92.16980743408203,18.6200008392334,0.0,0.0,23.06320004463196,20.84000015258789,-10.652587797984324
2000-08-07,93.27172088623047,19.030000686645508,2.7572281390217213,1.1904761904761905,23.038250045776365,20.739999771118164,-8.244932995871789
2000-08-08,93.62594604492188,18.790000915527344,1.1432418742399306,0.3968253968253968,23.02400005340576,20.549999237060547,-8.564469035887667
2000-08-09,92.83887481689453,19.18000030517578,3.7659679511575117,2.380952380952381,23.001900053024293,20.0,-4.099998474121092
2000-08-10,92.38626098632812,19.190000534057617,3.8332189822095817,2.7777777777777777,22.97655005455017,19.989999771118164,-4.001997229716814
2000-08-11,92.81918334960938,18.549999237060547,0.0,0.0,22.948300046920778,18.6200008392334,-0.37594843725975435
2000-08-14,93.99982452392578,17.8799991607666,0.0,0.0,22.93100004196167,19.030000686645508,-6.043097658351271
2000-08-15,93.92111206054688,17.979999542236328,0.6406173308193643,0.3968253968253968,22.909900035858154,18.790000915527344,-4.310810717532543
2000-08-16,93.58660125732422,18.020000457763672,0.8968691506508262,0.7936507936507936,22.889550037384033,19.18000030517578,-6.047965740120864
2000-08-17,94.57048034667969,17.479999542236328,0.0,0.0,22.861450033187865,19.190000534057617,-8.910896009546487
2000-08-18,94.25559997558594,17.049999237060547,0.0,0.0,22.830900030136107,18.549999237060547,-8.086253701850243
2000-08-21,94.76725769042969,17.350000381469727,1.8248242083808237,0.3968253968253968,22.802650032043456,17.8799991607666,-2.964199128486711
2000-08-22,94.60982513427734,17.469999313354492,2.5547446102326687,0.7936507936507936,22.78170002937317,17.979999542236328,-2.83648632851079
2000-08-23,94.98371124267578,17.3799991607666,2.007298507905982,0.7936507936507936,22.759250020980836,18.020000457763672,-3.5516164302944575
2000-08-24,95.27880859375,17.040000915527344,0.0,0.0,22.730950021743773,17.479999542236328,-2.517154680958833
2000-08-25,95.23951721191406,16.530000686645508,0.0,0.0,22.702300024032592,17.049999237060547,-3.0498450069414096
2000-08-28,95.56419372558594,16.540000915527344,0.05896361024187676,0.3968253968253968,22.674650030136107,17.350000381469727,-4.668584715464819
2000-08-29,95.58390045166016,16.889999389648438,2.1226337379138935,0.7936507936507936,22.650850028991698,17.469999313354492,-3.3199767973813743
2000-08-30,94.6688461303711,17.690000534057617,6.8396213418354295,3.571428571428571,22.625600032806396,17.3799991607666,1.7836673662839253
2000-08-31,95.9282455444336,16.84000015258789,1.827826932863244,0.7936507936507936,22.606150035858153,17.040000915527344,-1.173713334470583
2000-09-01,96.02658081054688,17.530000686645508,5.89622607028287,3.968253968253968,22.589000043869017,16.530000686645508,6.049606524262852
2000-09-05,95.25919342041016,19.81999969482422,19.398577923228096,15.079365079365079,22.58930004119873,16.540000915527344,19.83070494402266
2000-09-06,94.17691802978516,20.790000915527344,25.11792440894407,24.206349206349206,22.59770004272461,16.889999389648438,23.09059601428489
2000-09-07,94.98371124267578,19.420000076293945,17.040089744346695,11.507936507936508,22.594900045394898,17.690000534057617,9.779533578337961
2000-09-08,94.33431243896484,18.459999084472656,11.379706868872601,5.952380952380952,22.58220004081726,16.84000015258789,9.619946064168005
2000-09-11,94.19662475585938,18.399999618530273,11.025936453580073,5.952380952380952,22.572900037765503,17.530000686645508,4.962914419892384
2000-09-12,93.50785827636719,18.59000015258789,12.146222555858264,7.142857142857142,22.55420003890991,19.81999969482422,-6.205850460015538
2000-09-13,93.75382995605469,18.31999969482422,10.554238817803792,5.952380952380952,22.52795003890991,20.790000915527344,-11.880717229109717
2000-09-14,94.22610473632812,18.260000228881836,10.200468402511268,5.952380952380952,22.498350038528443,19.420000076293945,-5.973222671755418
2000-09-15,92.16463470458984,18.520000457763672,11.73348853032386,7.5396825396825395,22.479800043106078,18.459999084472656,0.3250345409902211
2000-09-18,91.31635284423828,20.25,21.933956932835127,21.428571428571427,22.47220004081726,18.399999618530273,10.054350107739275
2000-09-19,92.14495849609375,19.540000915527344,17.747641821090486,14.682539682539684,22.473300046920777,18.59000015258789,5.1102784031295645
2000-09-20,91.4643325805664,19.93000030517578,20.04716638973001,19.444444444444446,22.470050048828124,18.31999969482422,8.788213084994867
2000-09-21,90.0735855102539,20.18000030517578,21.521222907300725,22.22222222222222,22.465500049591064,18.260000228881836,10.514786704422274
2000-09-22,91.71092987060547,20.739999771118164,24.823106357734687,27.77777777777778,22.462950048446654,18.520000457763672,11.987037032841208
2000-09-25,91.0599594116211,21.40999984741211,28.77357827467056,35.714285714285715,22.464050045013426,20.25,5.728394308207951
2000-09-26,89.89603424072266,21.8799991607666,31.54480047908636,44.84126984126984,22.46605004310608,19.540000915527344,11.97542546366921
2000-09-27,90.36945343017578,21.670000076293945,30.306598402483154,40.476190476190474,22.465800046920776,19.93000030517578,8.73055566720835
2000-09-28,91.53336334228516,19.469999313354492,17.334896549397346,14.682539682539684,22.447850046157836,20.18000030517578,-3.518339846799645
2000-09-29,90.66542053222656,20.56999969482422,23.820747475940248,25.793650793650798,22.44055004119873,20.739999771118164,-0.8196725080522049
2000-10-02,90.8034896850586,21.229999542236328,27.712255782634244,34.523809523809526,22.43715003967285,21.40999984741211,-0.8407300628614389
2000-10-03,89.95516204833984,21.850000381469727,31.367920894519465,46.03174603174603,22.439650039672852,21.8799991607666,-0.1371059435443911
2000-10-04,90.70480346679688,21.540000915527344,29.540093961656222,39.682539682539684,22.42845004081726,21.670000076293945,-0.5999038316054972
2000-10-05,91.02046203613281,21.030000686645508,26.53301731627291,32.53968253968254,22.420300045013427,19.469999313354492,8.012333992333565
2000-10-06,89.04777526855469,22.709999084472656,36.43866766757479,57.14285714285714,22.42170003890991,20.56999969482422,10.403497430225528
2000-10-09,88.3770523071289,24.020000457763672,44.162731916879636,72.22222222222221,22.436200037002564,21.229999542236328,13.141785095080838
2000-10-10,86.91730499267578,24.860000610351562,49.115562715609954,81.34920634920636,22.4451500415802,21.850000381469727,13.775744514103172
2000-10-11,86.18741607666016,26.56999969482422,59.198103897637466,90.87301587301587,22.46315004348755,21.540000915527344,23.351896775784
2000-10-12,84.03715515136719,30.510000228881836,82.42923776347641,98.4126984126984,22.50025004386902,21.030000686645508,45.07845569523128
2000-10-13,86.83832550048828,27.600000381469727,65.27122079864596,94.04761904761905,22.514450044631957,22.709999084472656,21.532371176273955
2000-10-16,87.23289489746094,26.790000915527344,60.495280830641285,90.87301587301587,22.525200052261354,24.020000457763672,11.53205830547086
2000-10-17,85.06293487548828,27.84000015258789,66.6863137059748,94.84126984126983,22.543350057601927,24.860000610351562,11.987125780662588
2000-10-18,84.74729919433594,28.719999313354492,71.87498769951388,96.03174603174604,22.55190005302429,26.56999969482422,8.091831551466244
2000-10-19,87.94306182861328,25.09000015258789,50.47169201269691,82.14285714285714,22.54530005455017,30.510000228881836,-17.764667438983437
2000-10-20,88.31787872314453,24.239999771118164,45.45989760372473,74.20634920634922,22.53785005569458,27.600000381469727,-12.173915086636821
2000-10-23,88.71238708496094,24.690000534057617,48.11320383381551,79.76190476190477,22.552700061798095,26.790000915527344,-7.838746956714648
2000-10-24,88.12059783935547,24.280000686645508,45.695752044692235,74.20634920634922,22.56555006980896,27.84000015258789,-12.787354333442636
2000-10-25,86.04927062988281,26.649999618530273,59.66980153341375,89.68253968253968,22.58630006790161,28.719999313354492,-7.207520001094469
2000-10-26,86.28600311279297,28.6200008392334,71.28537408941258,95.63492063492063,22.61520007133484,25.09000015258789,14.069352989945717
2000-10-27,87.92329406738281,26.469999313354492,58.60847904137743,88.4920634920635,22.63900007247925,24.239999771118164,9.199668165398922
2000-10-30,88.71238708496094,25.459999084472656,52.65328936085268,82.14285714285714,22.66800006866455,24.690000534057617,3.1186655883336023
2000-10-31,90.24125671386719,23.6299991607666,41.86319610208138,66.66666666666666,22.678650064468385,24.280000686645508,-2.677106703034071
2000-11-01,89.9355239868164,24.280000686645508,45.695752044692235,72.22222222222221,22.691450071334838,26.649999618530273,-8.893054280709478
2000-11-02,90.08344268798828,23.920000076293945,43.573107060619606,67.85714285714286,22.70230007171631,28.6200008392334,-16.422084644024583
2000-11-03,90.13277435302734,23.670000076293945,42.09905054304889,66.26984126984127,22.716550073623658,26.469999313354492,-10.578010236849188
2000-11-06,90.76403045654297,24.520000457763672,47.110844952021075,76.19047619047619,22.718800077438356,25.459999084472656,-3.6920607247086012
2000-11-07,90.74432373046875,24.90999984741211,49.4103695206606,79.76190476190477,22.728250074386597,23.6299991607666,5.416846094394789
2000-11-08,88.7321548461914,25.65999984741211,53.83253907337276,82.53968253968253,22.74140007019043,24.280000686645508,5.683686662849352
2000-11-09,88.39678192138672,27.200000762939453,62.91273261976457,91.66666666666666,22.759700069427492,23.920000076293945,13.712377408795117
2000-11-10,86.24653625488281,28.530000686645508,70.75471284339443,95.23809523809523,22.771650075912476,23.670000076293945,20.532321904041595
2000-11-13,85.5758285522461,29.059999465942383,73.87970546310277,97.22222222222221,22.79220006942749,24.520000457763672,18.515493162404194
2000-11-14,87.82472229003906,26.809999465942383,60.61319680496631,88.4920634920635,22.809000062942506,24.90999984741211,7.627457367197299
2000-11-15,88.10089874267578,26.149999618530273,56.72168849827231,85.31746031746032,22.824150056838988,25.65999984741211,1.9095860250661012
2000-11-16,86.71996307373047,25.049999237060547,50.235837571729405,77.77777777777779,22.839350051879883,27.200000762939453,-7.904417152841869
2000-11-17,86.25639343261719,24.809999465942383,48.820744664400564,75.39682539682539,22.85570004463196,28.530000686645508,-13.03891037915188
2000-11-20,85.02342987060547,27.43000030517578,64.26886191685153,91.66666666666666,22.8789000415802,29.059999465942383,-5.609081867592325
2000-11-21,85.45744323730469,26.6200008392334,59.49292194884684,86.90476190476191,22.90575004577637,26.809999465942383,-0.7086856788279583
2000-11-22,83.41571807861328,27.709999084472656,65.91979801898914,92.46031746031747,22.92980004310608,26.149999618530273,5.96558121873525
2000-11-24,85.12210845947266,26.0,55.83725683696162,81.74603174603175,22.944450044631957,25.049999237060547,3.7924183308315706
2000-11-27,85.8717041015625,26.93000030517578,61.32074888171009,87.6984126984127,22.95700004577637,24.809999465942383,8.544945122403579
2000-11-28,84.3922119140625,27.639999389648438,65.50706399345474,92.06349206349206,22.973300046920777,27.43000030517578,0.7655817795708675
2000-11-29,84.23441314697266,27.489999771118164,64.62263233214405,90.87301587301587,22.9961500453949,26.6200008392334,3.2682152684327948
2000-11-30,83.50445556640625,29.649999618530273,77.35847974426235,97.61904761904762,23.02685004234314,27.709999084472656,7.001084800268731
2000-12-01,83.46505737304688,27.479999542236328,64.56366872190218,90.07936507936508,23.048400039672853,26.0,5.692305931678177
2000-12-04,84.17521667480469,27.780000686645508,66.33254329068228,92.46031746031747,23.05730004310608,26.93000030517578,3.1563326098676736
2000-12-05,86.93701171875,24.989999771118164,49.88206715643688,73.4126984126984,23.052950038909913,27.639999389648438,-9.587553100752721
2000-12-06,85.54618072509766,25.06999969482422,50.35376479221316,73.80952380952381,23.05885004043579,27.489999771118164,-8.803201514888592
2000-12-07,84.37249755859375,25.34000015258789,51.945748530267636,75.0,23.063650045394898,29.649999618530273,-14.536254709591212
2000-12-08,84.5697250366211,22.40999984741211,34.66980434495343,44.44444444444444,23.04970004081726,27.479999542236328,-18.449780856188546
2000-12-11,87.50902557373047,23.510000228881836,41.15565527149633,55.158730158730165,23.043850040435792,27.780000686645508,-15.370771606266953
2000-12-12,87.13420867919922,24.8799991607666,49.23347868993497,71.42857142857143,23.051400032043457,24.989999771118164,-0.4401785168429373
2000-12-13,85.9407730102539,23.6299991607666,41.86319610208138,55.952380952380956,23.06135003089905,25.06999969482422,-5.743919232495687
2000-12-14,84.84590148925781,24.860000610351562,49.115562715609954,69.84126984126983,23.080350036621095,25.34000015258789,-1.8942365404339134
2000-12-15,82.9295425415039,26.549999237060547,59.08017667715371,83.33333333333334,23.117050037384033,22.40999984741211,18.47389298454869
2000-12-18,84.0376205444336,27.700000762939453,65.860845654906,91.26984126984127,23.14805004119873,23.510000228881836,17.822205415847826
2000-12-19,82.3260269165039,27.170000076293945,62.73584178903893,87.3015873015873,23.162350044250488,24.8799991607666,9.204184054549568
2000-12-20,79.94158935546875,31.739999771118164,89.68159313084625,99.20634920634922,23.201950044631957,23.6299991607666,34.320782473055566
2000-12-21,80.49566650390625,29.65999984741211,77.41744335450423,97.22222222222221,23.239200048446655,24.860000610351562,19.308121959827517
2000-12-22,82.90973663330078,27.549999237060547,64.97640274743658,89.28571428571429,23.270750045776367,26.549999237060547,3.7664784509828575
2000-12-26,83.8001937866211,28.729999542236328,71.93395130975576,94.44444444444444,23.3001500415802,27.700000762939453,3.7184070430602123
2000-12-27,84.41358184814453,28.139999389648438,68.45517702859617,91.66666666666666,23.318800039291382,27.170000076293945,3.5701115591855404
2000-12-28,84.67083740234375,26.56999969482422,59.198103897637466,80.55555555555556,23.339950037002563,31.739999771118164,-16.288595190849342
2000-12-29,83.06803131103516,26.850000381469727,60.849051245933815,82.53968253968253,23.370350036621094,29.65999984741211,-9.474037358053323
2001-01-02,81.56416320800781,29.989999771118164,79.36319750785123,97.61904761904762,23.408450031280516,27.549999237060547,8.856626503188082
2001-01-03,85.48214721679688,26.600000381469727,59.37499472836309,80.55555555555556,23.4266500377655,28.729999542236328,-7.413850312232906
2001-01-04,84.56198120117188,26.969999313354492,61.55659207651887,82.93650793650794,23.45300003051758,28.139999389648438,-4.157782877295801
2001-01-05,81.8016357421875,28.670000076293945,71.58018089446323,93.25396825396825,23.488900032043457,26.56999969482422,7.903652260405569
2001-01-08,82.43480682373047,29.84000015258789,78.47876584654054,96.82539682539682,23.52680003166199,26.850000381469727,11.13593939902393
2001-01-09,82.21719360351562,27.989999771118164,67.5707453672855,90.07936507936508,23.550200033187867,29.989999771118164,-6.668889680773182
2001-01-10,83.66165924072266,26.799999237060547,60.554233194724425,80.15873015873017,23.56155002593994,26.600000381469727,0.7518753861753602
2001-01-11,83.74083709716797,25.790000915527344,54.59905476035841,71.03174603174604,23.566200027465822,26.969999313354492,-4.375225909786584
2001-01-12,83.58248901367188,24.559999465942383,47.34668814682985,61.904761904761905,23.568500022888184,28.670000076293945,-14.335544469530559
2001-01-16,84.11678314208984,25.280000686645508,51.5919781149751,68.65079365079364,23.56755002975464,29.84000015258789,-15.281499472602766
2001-01-17,84.50263977050781,24.93000030517578,49.52829674114435,65.47619047619048,23.57165002822876,27.989999771118164,-10.932474065612109
2001-01-18,85.3436279296875,23.3700008392334,40.33018722042752,47.22222222222222,23.5683500289917,26.799999237060547,-12.798501848776
2001-01-19,84.85881042480469,23.239999771118164,39.563671533441855,46.42857142857143,23.548950023651123,25.790000915527344,-9.887557401651371
2001-01-22,85.42279052734375,23.25,39.62263514368374,46.42857142857143,23.52315002441406,24.559999465942383,-5.333874162981855
2001-01-23,86.09554290771484,21.56999969482422,29.71697354622312,32.53968253968254,23.49525002479553,25.280000686645508,-14.675636436122197
2001-01-24,86.35277557373047,22.030000686645508,32.429243386555775,36.507936507936506,23.48345003128052,24.93000030517578,-11.632569526796988
2001-01-25,86.13509368896484,22.639999389648438,36.02593364204039,41.269841269841265,23.46670002937317,23.3700008392334,-3.123668906162125
2001-01-26,86.03616333007812,22.56999969482422,35.61319961650599,41.269841269841265,23.44330002784729,23.239999771118164,-2.882960769761267
2001-01-29,86.49525451660156,22.610000610351562,35.849054057473495,41.66666666666667,23.411450033187865,23.25,-2.752685546875
2001-01-30,87.25508880615234,22.56999969482422,35.61319961650599,41.269841269841265,23.377300033569338,21.56999969482422,4.6360686794073125
2001-01-31,86.76119232177734,22.020000457763672,32.37027977631391,36.507936507936506,23.319950027465822,22.030000686645508,-0.04539368393164933
2001-02-01,87.33741760253906,21.65999984741211,30.247634792241275,33.33333333333333,23.283500022888184,22.639999389648438,-4.328620002898087
2001-02-02,85.35548400878906,21.950000762939453,31.9575457507795,36.11111111111111,23.262650022506715,22.56999969482422,-2.747004609073811
2001-02-05,85.98235321044922,22.190000534057617,33.372638658108336,37.698412698412696,23.238500022888182,22.610000610351562,-1.8575854266083325
2001-02-06,85.7291030883789,21.979999542236328,32.13442533534639,36.11111111111111,23.219150018692016,22.56999969482422,-2.6140902107463893
2001-02-07,85.28581237792969,21.670000076293945,30.306598402483154,32.93650793650794,23.19065001487732,22.020000457763672,-1.5894658228598035
2001-02-08,84.29168701171875,21.459999084472656,29.06838507972121,29.761904761904763,23.171750011444093,21.65999984741211,-0.9233645630119858
2001-02-09,83.4812240600586,22.030000686645508,32.429243386555775,37.698412698412696,23.147050018310548,21.950000762939453,0.3644643322342267
2001-02-12,84.43733978271484,21.920000076293945,31.78065492005387,36.11111111111111,23.125700016021728,22.190000534057617,-1.2167663418902186
2001-02-13,83.74716186523438,21.3700008392334,28.537735079861786,29.365079365079367,23.1015500164032,21.979999542236328,-2.7752443844722086
2001-02-14,83.6204833984375,21.520000457763672,29.422166741172468,32.142857142857146,23.079750022888184,21.670000076293945,-0.6921994370196916
2001-02-15,84.43099975585938,20.270000457763672,22.05188415331888,21.428571428571427,23.038600025177,21.459999084472656,-5.545194210050108
2001-02-16,82.56940460205078,22.1200008392334,32.95990463257394,40.07936507936508,22.991050033569337,22.030000686645508,0.4085344974249061
2001-02-20,81.29666137695312,24.690000534057617,48.11320383381551,63.095238095238095,22.960650033950806,21.920000076293945,12.636863358223138
2001-02-21,79.54273223876953,25.75,54.363200319390906,71.82539682539682,22.951750030517577,21.3700008392334,20.496017729326987
2001-02-22,79.6629867553711,26.760000228881836,60.31838999991565,79.36507936507937,22.94455002784729,21.520000457763672,24.349440797654598
2001-02-23,79.12481689453125,27.209999084472656,62.97168498384771,84.12698412698413,22.935950021743775,20.270000457763672,34.23778228900274
2001-02-26,80.8090591430664,25.43000030517578,52.47640977628579,69.04761904761905,22.913750019073486,22.1200008392334,14.963830652626209
2001-02-27,80.06195068359375,26.489999771118164,58.726406261861186,76.19047619047619,22.907400016784667,24.690000534057617,7.290397724283615
2001-02-28,78.48527526855469,28.350000381469727,69.6933903513581,90.87301587301587,22.918900022506715,25.75,10.097088860076608
2001-03-01,78.89685821533203,28.079999923706055,68.10140661330364,89.68253968253968,22.935000019073485,26.760000228881836,4.932734243400927
2001-03-02,78.26996612548828,27.43000030517578,64.26886191685153,84.12698412698413,22.950450019836424,27.209999084472656,0.8085307905381978
2001-03-05,78.98548889160156,27.1200008392334,62.44103498398829,80.95238095238095,22.96615002632141,25.43000030517578,6.645696082487462
2001-03-06,79.83399963378906,25.889999389648438,55.188668370459716,70.63492063492063,22.97580002784729,26.489999771118164,-2.265007122136342
2001-03-07,80.40386962890625,24.1200008392334,44.752356773139674,54.761904761904766,22.96920002937317,28.350000381469727,-14.920633105180347
2001-03-08,80.49250793457031,24.290000915527344,45.75471565493412,55.952380952380956,22.960650033950806,28.079999923706055,-13.497147501695927
2001-03-09,78.11164855957031,25.6200008392334,53.596695878563985,67.85714285714286,22.959400033950807,27.43000030517578,-6.598612635089374
2001-03-12,74.76834869384766,30.31999969482422,81.30895166119822,97.61904761904762,22.989400033950805,27.1200008392334,11.799405444565881
2001-03-13,75.99678039550781,27.549999237060547,64.97640274743658,85.31746031746032,23.00425003051758,25.889999389648438,6.411741547108041
2001-03-14,74.49608612060547,29.610000610351562,77.12263654945359,95.23809523809523,23.029950037002564,24.1200008392334,22.761192288966157
2001-03-15,74.51507568359375,28.559999465942383,70.93159242796132,91.26984126984127,23.05465003013611,24.290000915527344,17.57924409004632
2001-03-16,73.02052307128906,29.90999984741211,78.89149987207495,96.82539682539682,23.085950031280518,25.6200008392334,16.744726259373046
2001-03-19,74.50621032714844,29.780000686645508,78.12499543124801,95.63492063492063,23.123050031661986,30.31999969482422,-1.7809993852700878
2001-03-20,72.50624084472656,30.959999084472656,85.08253274740846,98.4126984126984,23.170450029373168,27.549999237060547,12.37749525170564
2001-03-21,71.2745590209961,31.93000030517578,90.80187923312444,99.20634920634922,23.216550035476686,29.610000610351562,7.835189621756222
2001-03-22,70.55069732666016,32.84000015258789,96.16744405738915,99.20634920634922,23.26550004005432,28.559999465942383,14.985997082210666
2001-03-23,72.68402099609375,30.450000762939453,82.07546734818388,96.42857142857143,23.305350046157837,29.90999984741211,1.80541931889735
2001-03-26,73.61097717285156,29.040000915527344,73.76178948877774,91.66666666666666,23.336700048446655,29.780000686645508,-2.4848883615036566
2001-03-27,75.11571502685547,27.040000915527344,61.96933734821201,76.19047619047619,23.36120005607605,30.959999084472656,-12.66149316816778
2001-03-28,73.03955841064453,28.579999923706055,71.04951964844508,88.4920634920635,23.39250005722046,31.93000030517578,-10.49170168948197
2001-03-29,73.31893157958984,29.170000076293945,74.52829392960467,92.06349206349206,23.430000057220457,32.84000015258789,-11.175396039103669
2001-03-30,74.08712768554688,28.639999389648438,71.4032900637376,88.4920634920635,23.46580005645752,30.450000762939453,-5.944175132809715
